unluler,tweetler,clean,labels
Ekrem İmamoğlu,"Evsiz vatandaşlar tesislerimizde misafir edilecek; sağlık, barınma, beslenme ve bakım desteği verilecek. Sokak hayvanlarının beslenmeleri için özel ekipler mama dağıtımı yapacak. ALO 153 Çözüm Merkezi'miz 600 görevli ile 24 saat hizmet verecek.",evsiz vatandaşlar tesislerimizde misafir edilecek sağlık barınma beslenme bakım desteği verilecek sokak hayvanlarının beslenmeleri özel ekipler mama dağıtımı yapacak alo çözüm merkezimiz görevli saat hizmet verecek,2
Ekrem İmamoğlu,"Yoğun kar yağışlarında mobil büfeler ile hastanelerin acil servisleri, iskeleler ve yollarda trafikte bekleyen sürücülere sıcak içecek, çorba ve su servisi yapılacak. Halk Ekmek de 24 saat tam kapasiteyle çalışmaya devam edecek.",yoğun kar yağışlarında mobil büfeler hastanelerin acil servisleri iskeleler yollarda trafikte bekleyen sürücülere sıcak içecek çorba su servisi yapılacak halk ekmek saat tam kapasiteyle çalışmaya devam edecek,2
Ekrem İmamoğlu,"Toplu ulaşımın aksamaması için her türlü tedbir alındı. Metrobüs kar yağışı boyunca 24 saat, metrolar da gece 02.00’ye kadar çalışacak. İETT normal seferlerini aksatmadan sürdürecek. Toplam 5300 araçla günlük 54 bin sefer yapılması planlandı. Yoğun hatlara ek sefer konulacak.",toplu ulaşımın aksamaması türlü tedbir alındı metrobüs kar yağışı boyunca saat metrolar gece ye çalışacak i̇ett normal seferlerini aksatmadan sürdürecek toplam araçla günlük bin sefer yapılması planlandı yoğun hatlara ek sefer konulacak,2
Ekrem İmamoğlu,"İBB; sorumlu olduğu 4.023 km’lik yol ağında 2.000 iş makinesi ve 9.500 personelle görev yapacak. Kar küreme ve tuzlama ekipleri, 465 müdahale noktasında olumsuzluklara karşı müdahale edecek. 220 bin ton tuz ve 64 tank (1.290 ton) solüsyon, yolları açmak için hazır tutuluyor.",i̇bb sorumlu olduğu kmlik yol ağında iş makinesi personelle görev yapacak kar küreme tuzlama ekipleri müdahale noktasında olumsuzluklara karşı müdahale edecek bin ton tuz tank ton solüsyon yolları açmak hazır tutuluyor,2
Ekrem İmamoğlu,"Bu gece başlayıp 5 gün sürecek yoğun kar yağışı sebebiyle başta Valiliğimiz, İBB Ekipleri, Karayolları, AKOM ve AFAD olmak üzere tüm kamu kurumları iş birliği halinde bir dizi önlemler aldık. Bu kapsamda Perşembe ve Cuma günü eğitim ve kamu kurumlarında resmi tatil ilan edildi.",gece başlayıp gün sürecek yoğun kar yağışı sebebiyle başta valiliğimiz i̇bb ekipleri karayolları akom afad olmak kamu kurumları iş birliği halinde dizi önlemler aldık kapsamda perşembe cuma günü eğitim kamu kurumlarında resmi tatil ilan edildi,2
Ekrem İmamoğlu,Tüm kadın sporcularımızla büyük bir gurur duyuyoruz. Onların mücadeleleri ve başarıları toplumdaki zihniyeti değiştiriyor; spora ilgisi olan genç kızlarımıza ilham veriyor. https://t.co/7cXaWw39n6,kadın sporcularımızla büyük gurur duyuyoruz mücadeleleri başarıları toplumdaki zihniyeti değiştiriyor spora ilgisi olan genç kızlarımıza ilham veriyor can,2
Ekrem İmamoğlu,İstanbul’daki on binlerce gencimizin bu haberi beklediğinin farkındayım. Genç Üniversiteli Eğitim Desteği’nin ikinci bölümü 14 Mart itibariyle hesaplara yatacak. Her şeyin fiyatının astronomik bir hızla arttığı bu zor günlerde bir nebze olsun destek olabiliyorsak ne mutlu.,i̇stanbuldaki binlerce gencimizin haberi beklediğinin farkındayım genç üniversiteli eğitim desteğinin ikinci bölümü mart itibariyle hesaplara yatacak şeyin fiyatının astronomik hızla arttığı zor günlerde nebze olsun destek olabiliyorsak mutlu,2
Ekrem İmamoğlu,"Yağlık ayçiçeği üretimi için çiftçilerimize tohum desteği veriyoruz.

Ekonomik olarak ve tedarik açısından zor zamanlardan geçilen bugünlerde, üreticileri destekliyoruz. İstanbul genelinde 1586 çiftçiye 2538 torba yağlık ayçiçeği tohumu desteği veriyoruz.

https://t.co/JYwEpNcxZH https://t.co/n6fTJl1cn7",yağlık ayçiçeği üretimi çiftçilerimize tohum desteği veriyoruz ekonomik olarak tedarik açısından zor zamanlardan geçilen bugünlerde üreticileri destekliyoruz i̇stanbul genelinde çiftçiye torba yağlık ayçiçeği tohumu desteği veriyoruz yepnczh nftlcn,2
Ekrem İmamoğlu,"Emekleri ve mücadeleleriyle İstanbul’un öyküsünü kadınlar yazacak. 

 #8MartDünyaEmekçiKadınlarGünü https://t.co/7l0YyutQ4g",emekleri mücadeleleriyle i̇stanbulun öyküsünü kadınlar yazacak martdünyaemekçikadınlargünü lyyutg,2
Ekrem İmamoğlu,"“Büyütün hayallerinizi”

Sevgili eşim @dk_imamoglu öncülüğünde başlayan proje İlham Veren Adımlar kitabıyla yüz bin okuyucuya ulaştı ve yüzlerce kız çocuğuna burs oldu. Daha çok ilham veren adımla, daha çok bursla ve daha özgür çocukla çalışma büyüyor. https://t.co/sflfS0rVm7",büyütün hayallerinizi sevgili eşim dkimamoglu öncülüğünde başlayan proe i̇lham veren adımlar kitabıyla yüz bin okuyucuya ulaştı yüzlerce kız çocuğuna burs oldu ilham veren adımla bursla özgür çocukla çalışma büyüyor sflfsrvm,2
Ekrem İmamoğlu,İlham Veren Adımlar Buluşması’nda yer almaktan mutluluk duyuyorum. Bu vesileyle Dünya Emekçi Kadınlar Günü’nü kutluyorum. https://t.co/plZXSNcjKQ,i̇lham veren adımlar buluşmasında yer almaktan mutluluk duyuyorum vesileyle dünya emekçi kadınlar gününü kutluyorum plzsnck,2
Ekrem İmamoğlu,"Süleymaniye’yi unutulmuşluğa terk edemeyiz.

Süleymaniye Camii ve çevresindeki tarihi alanı korumak, geleceğe aktarmak için tüm kurumlarla iş birliği yapacağız. Bugün Fatih Belediye Başkanımız @MErgun_Turan ile bölgeyi gezdik ve ortak çalışma için adımlar attık. https://t.co/RlfI70Tabq",süleymaniyeyi unutulmuşluğa terk edemeyiz süleymaniye camii çevresindeki tarihi alanı korumak geleceğe aktarmak kurumlarla iş birliği yapacağız bugün fatih belediye başkanımız mergunturan bölgeyi gezdik ortak çalışma adımlar attık rlfitab,2
Ekrem İmamoğlu,"Bu kampüsün kapısı herkese açık.

Florya’daki köşkler ve yeşil alan şimdi İstanbul’un geleceği için fikir üretmek isteyen herkesin çalışabileceği bir kampüs oldu. İstanbul Planlama Ajansı’nın bu haftaki buluşması gençlerleydi. 

Takip edin @ipaistanbul https://t.co/b8U5JkIixd",kampüsün kapısı açık floryadaki köşkler yeşil alan i̇stanbulun geleceği fikir üretmek isteyen herkesin çalışabileceği kampüs oldu i̇stanbul planlama aansının haftaki buluşması gençlerleydi takip edin ipaistanbul bukiid,2
Ekrem İmamoğlu,"Beyoğlu’na yeni bir kültür sanat mekanı kazandırıyoruz.

Kaderine terk edilmiş 250 yıllık St. Pierre Han’ı restore edip sanat ve yaşam alanına dönüştürüyoruz. İstanbul’un tarihine tanıklık etmiş bu hanın hikayesini YouTube kanalımdan izleyebilirsiniz; 

https://t.co/LVoeH2kGBm https://t.co/unachrh6kj",beyoğluna yeni kültür sanat mekanı kazandırıyoruz kaderine terk edilmiş yıllık st pierre hanı restore edip sanat yaşam alanına dönüştürüyoruz i̇stanbulun tarihine tanıklık etmiş hanın hikayesini youtube kanalımdan izleyebilirsiniz lvoehkgbm unachrhk,2
Ekrem İmamoğlu,"Buzun Sultanları kısa sürede çok başarılı oldu.

İBB Spor Kulübü’nün ilk kadın buz hokeyi takımını daha yakından tanımak için izleyin; 

https://t.co/VRV20ZzaO3 https://t.co/U4K2rdaJWp",buzun sultanları kısa sürede başarılı oldu i̇bb spor kulübünün ilk kadın buz hokeyi takımını yakından tanımak izleyin vrvzzao ukrdap,2
Ekrem İmamoğlu,İBB iştirakimiz KİPTAŞ sosyal konut üretmeye devam ediyor. KİPTAŞ tarihinde ilk kez bir sosyal konut projesini sözleşme tarihinden erken teslim ediyoruz. https://t.co/3PxAr8piMj,i̇bb iştirakimiz ki̇ptaş sosyal konut üretmeye devam ediyor ki̇ptaş tarihinde ilk kez sosyal konut proesini sözleşme tarihinden erken teslim ediyoruz parpim,2
Ekrem İmamoğlu,"Ne kadar çok kadın istihdamı o kadar mutlu toplum.

On binlerce vatandaşımıza iş bulan İstihdam Ofislerimiz bu hafta 8 Mart dolayısıyla kadınlara öncelik sağladı. Binlerce kadın yeni işlerine başladı.  

İş ilanlarını takip etmek için; @bio_istanbul https://t.co/UEmrjxM1Fi",kadın istihdamı mutlu toplum binlerce vatandaşımıza iş bulan i̇stihdam ofislerimiz hafta mart dolayısıyla kadınlara öncelik sağladı binlerce kadın yeni işlerine başladı i̇ş ilanlarını takip etmek bioistanbul uemrmfi,2
Ekrem İmamoğlu,Her gün 10 bin noktadan 100 ton tıbbi atık topluyor ve bertaraf ediyoruz. Yeni hizmete sunduğumuz tesislerimiz ve araçlarımızla kapasitemizi artırdık. https://t.co/L7Ddk1FGYI,gün bin noktadan ton tıbbi atık topluyor bertaraf ediyoruz yeni hizmete sunduğumuz tesislerimiz araçlarımızla kapasitemizi artırdık lddkfgyi,2
Ekrem İmamoğlu,"Mecidiyeköy - Kabataş Metrosu'nun raylarını kaynattık.

Bu hattımızın Fulya ve Yıldız duraklarını bu yıl sonuna kadar açmayı planlıyoruz. Beşiktaş ve Kabataş'ta da arkeolojik kazıların bitmesinin ardından hızlıca durakların yapımını tamamlayacağız. https://t.co/UY0RR6P97p",mecidiyeköy kabataş metrosunun raylarını kaynattık hattımızın fulya yıldız duraklarını yıl sonuna açmayı planlıyoruz beşiktaş kabataşta arkeoloik kazıların bitmesinin ardından hızlıca durakların yapımını tamamlayacağız uyrrpp,2
Ekrem İmamoğlu,"İstanbul'un unutulmuş tarihi yapıları bir bir canlanıyor.

Çeyrek asırdan fazladır atıl halde bırakılmış, ecdat yadigarı Anadolu Hisarı'nın restorasyonu hızla ilerliyor. Yakında tüm istanbulluların gezebileceği müze, sergi ve kültür alanına dönüşecek. https://t.co/Glg4IUxYwn",i̇stanbulun unutulmuş tarihi yapıları canlanıyor çeyrek asırdan fazladır atıl halde bırakılmış ecdat yadigarı anadolu hisarının restorasyonu hızla ilerliyor yakında istanbulluların gezebileceği müze sergi kültür alanına dönüşecek glgiuyn,2
Ekrem İmamoğlu,"Bosna-Hersek’in Bağımsızlık Günü’nü kutluyor, dost ve kardeş ülkemizdeki kardeşlerimizi gönülden selamlıyorum.🇹🇷🇧🇦 https://t.co/Q7pDDULJvM",bosnahersekin bağımsızlık gününü kutluyor dost kardeş ülkemizdeki kardeşlerimizi gönülden selamlıyorum🇧🇦 pddulvm,2
Ekrem İmamoğlu,"Burası gençlere çok enerji verecek.

İçindeki binlerce kitapla özel bir çalışma ve etkinlik alanı olan #KütüphaneTroleybüs’ü bugün açtık. Beyazıt’ta kaderine terk edilmiş bir tarihi yapı güzel bir restorasyon ve projeyle canlandı. https://t.co/zdsAfy0nls",burası gençlere eneri verecek i̇çindeki binlerce kitapla özel çalışma etkinlik alanı olan kütüphanetroleybüsü bugün açtık beyazıtta kaderine terk edilmiş tarihi yapı güzel restorasyon proeyle canlandı zdsafynls,2
Ekrem İmamoğlu,"Küçükçekmece'ye de güzel bir meydan yapıyoruz.

Cennet Mahallesi'nde yapımı yıllardır beklenen meydanı özenle tasarladık, yakında hizmete açıyoruz. Meydanın altında otopark, üstünde oyun alanları, kaykay parkı ve masal evi olacak. https://t.co/5N3cH7PcEe",küçükçekmeceye güzel meydan yapıyoruz cennet mahallesinde yapımı yıllardır beklenen meydanı özenle tasarladık yakında hizmete açıyoruz meydanın altında otopark üstünde oyun alanları kaykay parkı masal evi olacak nchpcee,2
Ekrem İmamoğlu,"Çürümeye terk edilmişti şimdi çok özel bir kütüphane oldu. 

Restore ettiğimiz Tarihi Troleybüs Binası binlerce kitap, etkinlik ve çalışma alanlarıyla açılıyor. 

#KütüphaneTroleybüs https://t.co/ofj6qBVfnt",çürümeye terk edilmişti özel kütüphane oldu restore ettiğimiz tarihi troleybüs binası binlerce kitap etkinlik çalışma alanlarıyla açılıyor kütüphanetroleybüs ofbvfnt,2
Ekrem İmamoğlu,"Metroda dur durak bilmiyoruz.

Finans sorunlarını aştık, proje sorunlarını çözdük. Çekmeköy-Sancaktepe-Sultanbeyli Metro Hattı'nın yapımı hızla ilerliyor. Araçlarımız geldi, raylara indi, testler başladı; etap etap hizmete açacağız. https://t.co/HcPJcnwv9X",metroda dur durak bilmiyoruz finans sorunlarını aştık proe sorunlarını çözdük çekmeköysancaktepesultanbeyli metro hattının yapımı hızla ilerliyor araçlarımız geldi raylara indi testler başladı etap etap hizmete açacağız hcpcnv,2
Ekrem İmamoğlu,"Yeni metrobüsler burada üretiliyor...

Kendi öz kaynaklarımızla aldığımız metrobüslerin üretiminin yapıldığı fabrikayı ziyaret ettik, araçları test ettik. Yakında trafikte bu yeni araçlarımız hizmet verecek. Yaşlanmış araç filosunu yenilemek için çözümler üretmeye devam edeceğiz. https://t.co/DtAg4SoDBe",yeni metrobüsler üretiliyor öz kaynaklarımızla aldığımız metrobüslerin üretiminin yapıldığı fabrikayı ziyaret ettik araçları test ettik yakında trafikte yeni araçlarımız hizmet verecek yaşlanmış araç filosunu yenilemek çözümler üretmeye devam edeceğiz dtagsodbe,2
Ekrem İmamoğlu,"""Bir kişi bütün dünyayı sevincine katar da güldürür, ağıdına alır da ağlatır. Böyledir bu. Bir tuhaf yaratıktır şu insanoğlu."" 
İnce Memed III

Edebiyatımızın koca çınarı #YaşarKemal’i özlem ve minnetle anıyorum. https://t.co/IddKLcaPKu",kişi dünyayı sevincine katar güldürür ağıdına alır ağlatır böyledir tuhaf yaratıktır insanoğlu i̇nce memed iii edebiyatımızın koca çınarı yaşarkemali özlem minnetle anıyorum iddklcapku,2
Ekrem İmamoğlu,"Bağımlılıkla mücadele merkezleri açıyoruz.

İBB olarak, son yıllarda ciddi bir soruna dönüşen bu konuda da çözüm üretiyoruz. Bağımlıklıkla Mücadele Sosyal Uyum Destek Merkezlerinden ilkini Bağcılar'da açtık. Bu konuda desteğe ihtiyacı olan herkese kapımız açık. https://t.co/FXvYPzaJos",bağımlılıkla mücadele merkezleri açıyoruz i̇bb olarak yıllarda ciddi soruna dönüşen konuda çözüm üretiyoruz bağımlıklıkla mücadele sosyal uyum destek merkezlerinden ilkini bağcılarda açtık konuda desteğe ihtiyacı olan kapımız açık fvypzaos,2
Ekrem İmamoğlu,"Türk siyasi tarihinin önemli liderlerinden, eski Başbakan Prof. Dr. #NecmettinErbakan’ı saygı ve rahmetle anıyorum. https://t.co/QTYFdOBmhh",türk siyasi tarihinin önemli liderlerinden eski başbakan prof dr necmettinerbakanı saygı rahmetle anıyorum tyfdobmhh,2
Ekrem İmamoğlu,"Biz barış için birlikte adım atacağız.

Floransa’daki Akdeniz Belediye Başkanları Buluşması’nda yaptığım konuşmanın tamamını YouTube kanalımdan izleyebilirsiniz; 

https://t.co/NJ01BysXrI https://t.co/t1tQVc8wal",barış birlikte adım atacağız floransadaki akdeniz belediye başkanları buluşmasında yaptığım konuşmanın tamamını youtube kanalımdan izleyebilirsiniz nbysri ttvcal,2
Ekrem İmamoğlu,"Akdeniz Belediye Başkanları Buluşması umut vericiydi.

Floransa Belediye Başkanı Dario Nardella, Atina Belediye Başkanı 
Kostas Bakoyannis ve Kudüs Belediye Başkanı Moshe Lion ile barıştan yana farklı inanç ve kültürlerden şehirlerin temsilcileri olarak birlikte adımlar atacağız. https://t.co/f8V7Erctem",akdeniz belediye başkanları buluşması umut vericiydi floransa belediye başkanı dario nardella atina belediye başkanı kostas bakoyannis kudüs belediye başkanı moshe lion barıştan yana farklı inanç kültürlerden şehirlerin temsilcileri olarak birlikte adımlar atacağız fverctem,2
Ekrem İmamoğlu,"Gençler zor sorular sordu.

Özkan Sağın’ın moderatörlüğündeki #ZorSor’u YouTube kanalımdan izleyebilirsiniz;

https://t.co/aI4eAaDtH1 https://t.co/KuvidcSXub",gençler zor sorular sordu özkan sağının moderatörlüğündeki zorsoru youtube kanalımdan izleyebilirsiniz aieaadth kuvidcsub,2
Ekrem İmamoğlu,"Peygamber Efendimizin (s.a.v.) kutlu yolculuğunun kalplerimizi aydınlatması dileğiyle, Miraç Kandilimiz mübarek olsun. https://t.co/BsXHumfs0N",peygamber efendimizin sav kutlu yolculuğunun kalplerimizi aydınlatması dileğiyle miraç kandilimiz mübarek olsun bshumfsn,2
Ekrem İmamoğlu,"#Hocalı’da katledilen masum Azerbaycan Türkü kardeşlerimizi saygı ve rahmetle yâd ediyorum.
Kardeşlerimize ve tüm bölge halkına barış ve huzur dolu bir hayat diliyorum. Allah bir daha böyle acılar yaşatmasın. https://t.co/ikLbcvtMyk",hocalıda katledilen masum azerbaycan türkü kardeşlerimizi saygı rahmetle yâd ediyorum kardeşlerimize bölge halkına barış huzur dolu hayat diliyorum allah acılar yaşatmasın iklbcvtmyk,2
Ekrem İmamoğlu,"Üreticiye destek, çocuklara süt.

Bu zinciri güçlendireceğiz. https://t.co/wPEV7qoMS3",üreticiye destek çocuklara süt zinciri güçlendireceğiz pevoms,2
Ekrem İmamoğlu,"Üsküdar’da hem önemli altyapı sorunlarını çözdük hem de çok güzel projeleri hayata geçiriyoruz. 

Bugün Üsküdar’ın birçok noktasında devam eden çalışmalarımızı inceledik, semt pazarını ziyaret ettik ve vatandaşlarımızla sohbet ettik. https://t.co/3GeNLVaK5B",üsküdarda önemli altyapı sorunlarını çözdük güzel proeleri hayata geçiriyoruz bugün üsküdarın noktasında devam eden çalışmalarımızı inceledik semt pazarını ziyaret ettik vatandaşlarımızla sohbet ettik genlvakb,2
Ekrem İmamoğlu,"Ada Balı üretimine başlıyoruz.

İstanbul’un incisi Adalar’da kadınlar arıcılık eğitimi alıyorlar; her türlü teknik destek bizden, üretmek onlardan. https://t.co/ilawazWpRW",ada balı üretimine başlıyoruz i̇stanbulun incisi adalarda kadınlar arıcılık eğitimi alıyorlar türlü teknik destek bizden üretmek ilaazpr,2
Ekrem İmamoğlu,Rusya’nın Ukrayna’yı işgali ve askeri müdahalesi asla kabul edilemez. Ukrayna’da yaşayan vatandaşlarımızın bakanlığımızın yaptığı bu duyuruyu dikkate almaları önemlidir. https://t.co/GzOJHayBYA,rusyanın ukraynayı işgali askeri müdahalesi kabul edilemez ukraynada yaşayan vatandaşlarımızın bakanlığımızın yaptığı duyuruyu dikkate almaları önemlidir gzohaybya,2
